sample_id,repository,bug_id,commit,id,file,function,loc,complexity,max_nesting,num_args,num_returns,num_calls,file_imports,caller_count,callee_count,dependency_count,degree,betweenness,pagerank,label
scrapy_22_a35aec71e96b_scrapy/utils/deprecate.py_update_classpath_0,scrapy,22,a35aec71e96b0c0288c370afa425e8e700dca8b3,scrapy/utils/deprecate.py:update_classpath,scrapy/utils/deprecate.py,update_classpath,9,3,2,1,2,4,3,0,0,0,1,0.0,0.0002589568736463101,0
scrapy_22_a35aec71e96b_scrapy/downloadermiddlewares/ajaxcrawl.py_process_response_0,scrapy,22,a35aec71e96b0c0288c370afa425e8e700dca8b3,scrapy/downloadermiddlewares/ajaxcrawl.py:process_response,scrapy/downloadermiddlewares/ajaxcrawl.py,process_response,23,5,1,4,5,4,8,0,1,0,2,0.0,0.0002454840570351197,0
scrapy_22_a35aec71e96b_scrapy/core/downloader/handlers/http11.py___init___0,scrapy,22,a35aec71e96b0c0288c370afa425e8e700dca8b3,scrapy/core/downloader/handlers/http11.py:__init__,scrapy/core/downloader/handlers/http11.py,__init__,9,1,0,2,0,6,18,0,0,0,1,0.0,0.00022611688315653358,0
scrapy_23_c9e046d11dc6_scrapy/downloadermiddlewares/httpproxy.py__get_proxy_1,scrapy,23,c9e046d11dc63fbdc40effce4e6d15bcecd44593,scrapy/downloadermiddlewares/httpproxy.py:_get_proxy,scrapy/downloadermiddlewares/httpproxy.py,_get_proxy,11,2,1,3,1,6,8,1,0,0,2,0.0,0.0004988205057422674,1
scrapy_23_c9e046d11dc6_scrapy/downloadermiddlewares/httpproxy.py__set_proxy_1,scrapy,23,c9e046d11dc63fbdc40effce4e6d15bcecd44593,scrapy/downloadermiddlewares/httpproxy.py:_set_proxy,scrapy/downloadermiddlewares/httpproxy.py,_set_proxy,5,2,1,3,0,0,8,1,0,0,2,0.0,0.0004988205057422674,1
scrapy_23_c9e046d11dc6_tests/test_loader.py_test_constructor_with_response_0,scrapy,23,c9e046d11dc63fbdc40effce4e6d15bcecd44593,tests/test_loader.py:test_constructor_with_response,tests/test_loader.py,test_constructor_with_response,6,1,0,1,0,5,8,0,0,0,1,0.0,0.00022285507146918384,0
scrapy_23_c9e046d11dc6_scrapy/extensions/memusage.py___init___0,scrapy,23,c9e046d11dc63fbdc40effce4e6d15bcecd44593,scrapy/extensions/memusage.py:__init__,scrapy/extensions/memusage.py,__init__,19,4,1,2,0,10,10,0,0,0,1,0.0,0.00023734640705886628,0
scrapy_23_c9e046d11dc6_scrapy/utils/misc.py_md5sum_0,scrapy,23,c9e046d11dc63fbdc40effce4e6d15bcecd44593,scrapy/utils/misc.py:md5sum,scrapy/utils/misc.py,md5sum,15,3,2,1,1,4,8,0,0,0,1,0.0,0.0002504201119930364,0
scrapy_23_c9e046d11dc6_scrapy/utils/request.py_request_authenticate_0,scrapy,23,c9e046d11dc63fbdc40effce4e6d15bcecd44593,scrapy/utils/request.py:request_authenticate,scrapy/utils/request.py,request_authenticate,5,1,0,3,0,1,8,0,0,0,1,0.0,0.0002547780136377597,0
scrapy_23_c9e046d11dc6_tests/test_squeues.py_test_serialize_item_0,scrapy,23,c9e046d11dc63fbdc40effce4e6d15bcecd44593,tests/test_squeues.py:test_serialize_item,tests/test_squeues.py,test_serialize_item,7,1,0,1,0,6,7,0,1,0,2,0.0,0.0002296765001641532,0
scrapy_23_c9e046d11dc6_scrapy/pipelines/images.py_file_key_0,scrapy,23,c9e046d11dc63fbdc40effce4e6d15bcecd44593,scrapy/pipelines/images.py:file_key,scrapy/pipelines/images.py,file_key,2,1,0,2,1,1,14,1,1,0,3,0.0,0.00035413817113745207,0
scrapy_24_98c060d0b2cc_scrapy/core/downloader/handlers/http11.py_requestTunnel_1,scrapy,24,98c060d0b2cc76934e16abc03a033f21850fd565,scrapy/core/downloader/handlers/http11.py:requestTunnel,scrapy/core/downloader/handlers/http11.py,requestTunnel,12,2,1,2,1,1,18,0,0,0,1,0.0,0.0002274950989664494,1
scrapy_24_98c060d0b2cc_scrapy/xlib/tx/interfaces.py_fileno_0,scrapy,24,98c060d0b2cc76934e16abc03a033f21850fd565,scrapy/xlib/tx/interfaces.py:fileno,scrapy/xlib/tx/interfaces.py,fileno,11,1,0,0,0,0,2,0,0,0,1,0.0,0.00022117562552943865,0
scrapy_24_98c060d0b2cc_scrapy/pipelines/files.py_stat_file_0,scrapy,24,98c060d0b2cc76934e16abc03a033f21850fd565,scrapy/pipelines/files.py:stat_file,scrapy/pipelines/files.py,stat_file,11,4,1,3,2,4,22,0,2,0,3,0.0,0.00022828380299273708,0
scrapy_24_98c060d0b2cc_tests/test_utils_python.py_test_one_with_encoding_0,scrapy,24,98c060d0b2cc76934e16abc03a033f21850fd565,tests/test_utils_python.py:test_one_with_encoding,tests/test_utils_python.py,test_one_with_encoding,2,1,0,1,0,1,6,0,0,0,1,0.0,0.00022800337489450146,0
scrapy_25_57f87b95d4d7_scrapy/http/request/form.py__get_form_1,scrapy,25,57f87b95d4d705f8afdd8fb9f7551033a7d88ee2,scrapy/http/request/form.py:_get_form,scrapy/http/request/form.py,_get_form,41,14,4,5,4,10,6,1,0,0,2,0.0,0.00032297488836659775,1
scrapy_25_57f87b95d4d7_scrapy/http/request/form.py__get_form_url_1,scrapy,25,57f87b95d4d705f8afdd8fb9f7551033a7d88ee2,scrapy/http/request/form.py:_get_form_url,scrapy/http/request/form.py,_get_form_url,4,2,1,2,2,1,6,1,0,0,2,0.0,0.00032297488836659775,1
scrapy_25_57f87b95d4d7_scrapy/utils/engine.py_print_engine_status_0,scrapy,25,57f87b95d4d705f8afdd8fb9f7551033a7d88ee2,scrapy/utils/engine.py:print_engine_status,scrapy/utils/engine.py,print_engine_status,2,1,0,1,0,2,2,0,1,0,2,0.0,0.0003025618240054066,0
scrapy_25_57f87b95d4d7_tests/test_http_request.py_test_copy_0,scrapy,25,57f87b95d4d705f8afdd8fb9f7551033a7d88ee2,tests/test_http_request.py:test_copy,tests/test_http_request.py,test_copy,25,1,0,1,0,6,7,0,0,0,1,0.0,0.00022431174395417383,0
scrapy_25_57f87b95d4d7_tests/test_exporters.py__get_exporter_0,scrapy,25,57f87b95d4d705f8afdd8fb9f7551033a7d88ee2,tests/test_exporters.py:_get_exporter,tests/test_exporters.py,_get_exporter,2,1,0,2,1,1,10,7,0,0,8,0.0,0.001655035918063902,0
scrapy_25_57f87b95d4d7_scrapy/utils/datatypes.py_appendlist_0,scrapy,25,57f87b95d4d705f8afdd8fb9f7551033a7d88ee2,scrapy/utils/datatypes.py:appendlist,scrapy/utils/datatypes.py,appendlist,4,1,0,3,0,3,3,0,3,0,4,0.0,0.00022856446569608865,0
scrapy_25_57f87b95d4d7_scrapy/commands/bench.py___exit___0,scrapy,25,57f87b95d4d705f8afdd8fb9f7551033a7d88ee2,scrapy/commands/bench.py:__exit__,scrapy/commands/bench.py,__exit__,4,1,0,4,0,3,8,0,0,0,1,0.0,0.0002397523952017415,0
scrapy_25_57f87b95d4d7_scrapy/core/scraper.py__itemproc_finished_0,scrapy,25,57f87b95d4d705f8afdd8fb9f7551033a7d88ee2,scrapy/core/scraper.py:_itemproc_finished,scrapy/core/scraper.py,_itemproc_finished,22,3,2,5,2,12,14,0,0,0,1,0.0,0.00022881139792626436,0
scrapy_26_f249b309ab77_scrapy/settings/__init__.py__getcomposite_1,scrapy,26,f249b309ab779b5ab518f54f309d7a4ac6661ec7,scrapy/settings/__init__.py:_getcomposite,scrapy/settings/__init__.py,_getcomposite,13,2,1,2,2,3,8,0,1,0,2,0.0,0.0002280507093242231,1
scrapy_26_f249b309ab77_scrapy/settings/__init__.py_getbool_1,scrapy,26,f249b309ab779b5ab518f54f309d7a4ac6661ec7,scrapy/settings/__init__.py:getbool,scrapy/settings/__init__.py,getbool,17,1,0,3,1,3,8,0,1,0,2,0.0,0.0002280507093242231,1
scrapy_26_f249b309ab77_tests/test_utils_reqser.py_test_unserializable_callback2_0,scrapy,26,f249b309ab779b5ab518f54f309d7a4ac6661ec7,tests/test_utils_reqser.py:test_unserializable_callback2,tests/test_utils_reqser.py,test_unserializable_callback2,3,1,0,1,0,2,4,0,0,0,1,0.0,0.00023621191540209585,0
scrapy_26_f249b309ab77_tests/test_downloadermiddleware_ajaxcrawlable.py_test_binary_response_0,scrapy,26,f249b309ab779b5ab518f54f309d7a4ac6661ec7,tests/test_downloadermiddleware_ajaxcrawlable.py:test_binary_response,tests/test_downloadermiddleware_ajaxcrawlable.py,test_binary_response,5,1,0,1,0,4,5,0,0,0,1,0.0,0.0002406634823536628,0
scrapy_26_f249b309ab77_scrapy/utils/python.py_stringify_dict_0,scrapy,26,f249b309ab779b5ab518f54f309d7a4ac6661ec7,scrapy/utils/python.py:stringify_dict,scrapy/utils/python.py,stringify_dict,12,5,2,3,1,6,8,0,0,0,1,0.0,0.00023199220089592298,0
scrapy_26_f249b309ab77_scrapy/spiderloader.py_find_by_request_0,scrapy,26,f249b309ab779b5ab518f54f309d7a4ac6661ec7,scrapy/spiderloader.py:find_by_request,scrapy/spiderloader.py,find_by_request,6,1,0,2,1,2,5,0,0,0,1,0.0,0.0002463392302169106,0
scrapy_26_f249b309ab77_extras/qps-bench-server.py___init___0,scrapy,26,f249b309ab779b5ab518f54f309d7a4ac6661ec7,extras/qps-bench-server.py:__init__,extras/qps-bench-server.py,__init__,5,1,0,1,0,3,6,0,1,0,2,0.0,0.0002627358351551822,0
scrapy_26_f249b309ab77_scrapy/xlib/tx/interfaces.py_callLater_0,scrapy,26,f249b309ab779b5ab518f54f309d7a4ac6661ec7,scrapy/xlib/tx/interfaces.py:callLater,scrapy/xlib/tx/interfaces.py,callLater,18,1,0,4,0,0,2,0,0,0,1,0.0,0.00022305955849973892,0
scrapy_27_280eab241680_scrapy/downloadermiddlewares/redirect.py_process_response_1,scrapy,27,280eab241680c93a763a3ef3a9ccd0c257259ca0,scrapy/downloadermiddlewares/redirect.py:process_response,scrapy/downloadermiddlewares/redirect.py,process_response,12,4,2,4,3,6,5,0,2,0,3,0.0,0.0002519259443314655,1
scrapy_27_280eab241680_scrapy/downloadermiddlewares/stats.py_process_request_0,scrapy,27,280eab241680c93a763a3ef3a9ccd0c257259ca0,scrapy/downloadermiddlewares/stats.py:process_request,scrapy/downloadermiddlewares/stats.py,process_request,5,1,0,3,0,5,3,0,0,0,1,0.0,0.00025706563818711265,0
scrapy_27_280eab241680_tests/test_webclient.py_setUp_0,scrapy,27,280eab241680c93a763a3ef3a9ccd0c257259ca0,tests/test_webclient.py:setUp,tests/test_webclient.py,setUp,16,1,0,1,0,24,12,0,1,0,2,0.0,0.00023788356647585804,0
scrapy_27_280eab241680_scrapy/utils/log.py_filter_0,scrapy,27,280eab241680c93a763a3ef3a9ccd0c257259ca0,scrapy/utils/log.py:filter,scrapy/utils/log.py,filter,4,2,1,2,1,3,9,0,0,0,1,0.0,0.0002457583117046889,0
scrapy_28_e2f31f3018c0_scrapy/dupefilters.py___init___1,scrapy,28,e2f31f3018c0037f65982209c22f93b80a5d6e7b,scrapy/dupefilters.py:__init__,scrapy/dupefilters.py,__init__,9,2,1,3,0,6,5,0,1,0,2,0.0,0.0002471297976453538,1
scrapy_28_e2f31f3018c0_scrapy/extensions/throttle.py__adjust_delay_0,scrapy,28,e2f31f3018c0037f65982209c22f93b80a5d6e7b,scrapy/extensions/throttle.py:_adjust_delay,scrapy/extensions/throttle.py,_adjust_delay,26,2,1,4,1,3,3,1,0,0,2,0.0,0.00036987484341092743,0
scrapy_28_e2f31f3018c0_tests/test_downloadermiddleware_httpproxy.py_test_enviroment_proxies_0,scrapy,28,e2f31f3018c0037f65982209c22f93b80a5d6e7b,tests/test_downloadermiddleware_httpproxy.py:test_enviroment_proxies,tests/test_downloadermiddleware_httpproxy.py,test_enviroment_proxies,12,2,1,1,0,7,7,0,0,0,1,0.0,0.00024227394968100142,0
scrapy_28_e2f31f3018c0_tests/test_middleware.py_test_enabled_0,scrapy,28,e2f31f3018c0037f65982209c22f93b80a5d6e7b,tests/test_middleware.py:test_enabled,tests/test_middleware.py,test_enabled,4,1,0,1,0,5,5,0,0,0,1,0.0,0.00023758848234697722,0
scrapy_29_5c4666a3d489_scrapy/utils/request.py_request_httprepr_1,scrapy,29,5c4666a3d489bd3efa2e188de58721a125a5bfad,scrapy/utils/request.py:request_httprepr,scrapy/utils/request.py,request_httprepr,15,2,1,1,1,6,9,0,0,0,1,0.0,0.00026685653241765027,1
scrapy_29_5c4666a3d489_tests/test_downloadermiddleware_decompression.py_test_plain_response_0,scrapy,29,5c4666a3d489bd3efa2e188de58721a125a5bfad,tests/test_downloadermiddleware_decompression.py:test_plain_response,tests/test_downloadermiddleware_decompression.py,test_plain_response,5,1,0,1,0,3,6,0,0,0,1,0.0,0.00024601093696934734,0
scrapy_29_5c4666a3d489_tests/test_pipeline_media.py__mocked_download_func_0,scrapy,29,5c4666a3d489bd3efa2e188de58721a125a5bfad,tests/test_pipeline_media.py:_mocked_download_func,tests/test_pipeline_media.py,_mocked_download_func,3,2,0,2,1,3,13,0,0,0,1,0.0,0.0002325226105027984,0
scrapy_29_5c4666a3d489_scrapy/crawler.py_stop_0,scrapy,29,5c4666a3d489bd3efa2e188de58721a125a5bfad,scrapy/crawler.py:stop,scrapy/crawler.py,stop,4,2,1,1,0,1,17,3,0,0,4,0.0,0.0009839450158392708,0
scrapy_3_be2e910dd06b_scrapy/downloadermiddlewares/redirect.py_process_response_1,scrapy,3,be2e910dd06ba4904e7b10eb5a7e3251e8dab099,scrapy/downloadermiddlewares/redirect.py:process_response,scrapy/downloadermiddlewares/redirect.py,process_response,12,3,1,4,3,5,6,0,2,0,3,0.0,0.00022293431758115082,1
scrapy_3_be2e910dd06b_scrapy/core/downloader/webclient.py_handleResponse_0,scrapy,3,be2e910dd06ba4904e7b10eb5a7e3251e8dab099,scrapy/core/downloader/webclient.py:handleResponse,scrapy/core/downloader/webclient.py,handleResponse,8,3,2,2,0,5,9,0,0,0,1,0.0,0.00021360937060535909,0
scrapy_3_be2e910dd06b_scrapy/commands/parse.py_run_0,scrapy,3,be2e910dd06ba4904e7b10eb5a7e3251e8dab099,scrapy/commands/parse.py:run,scrapy/commands/parse.py,run,13,3,1,3,0,6,11,0,3,0,4,0.0,0.0002106545520163222,0
scrapy_3_be2e910dd06b_tests/test_utils_python.py_test_binaryistext_0,scrapy,3,be2e910dd06ba4904e7b10eb5a7e3251e8dab099,tests/test_utils_python.py:test_binaryistext,tests/test_utils_python.py,test_binaryistext,2,1,0,1,0,1,8,0,0,0,1,0.0,0.00020933543657478788,0
scrapy_30_4d41cc0dc482_scrapy/utils/testproc.py___init___1,scrapy,30,4d41cc0dc4821da07d467b368528c61ce48a0df2,scrapy/utils/testproc.py:__init__,scrapy/utils/testproc.py,__init__,5,1,0,1,0,1,4,0,0,0,1,0.0,0.0002566914273148911,1
scrapy_30_4d41cc0dc482_scrapy/cmdline.py__iter_command_classes_1,scrapy,30,4d41cc0dc4821da07d467b368528c61ce48a0df2,scrapy/cmdline.py:_iter_command_classes,scrapy/cmdline.py,_iter_command_classes,9,4,3,1,0,5,18,1,0,0,2,0.0,0.0004882138065846202,1
scrapy_30_4d41cc0dc482_scrapy/extensions/httpcache.py__request_key_0,scrapy,30,4d41cc0dc4821da07d467b368528c61ce48a0df2,scrapy/extensions/httpcache.py:_request_key,scrapy/extensions/httpcache.py,_request_key,2,1,0,2,1,1,15,2,0,0,3,0.0,0.0006091894642210553,0
scrapy_30_4d41cc0dc482_tests/test_logformatter.py___str___0,scrapy,30,4d41cc0dc4821da07d467b368528c61ce48a0df2,tests/test_logformatter.py:__str__,tests/test_logformatter.py,__str__,2,1,0,1,1,0,5,0,0,0,1,0.0,0.00024815866149413947,0
scrapy_30_4d41cc0dc482_scrapy/resolver.py__cache_result_0,scrapy,30,4d41cc0dc4821da07d467b368528c61ce48a0df2,scrapy/resolver.py:_cache_result,scrapy/resolver.py,_cache_result,3,1,0,3,1,0,3,0,0,0,1,0.0,0.00027546351212054485,0
scrapy_30_4d41cc0dc482_scrapy/xlib/tx/_newclient.py_lineReceived_0,scrapy,30,4d41cc0dc4821da07d467b368528c61ce48a0df2,scrapy/xlib/tx/_newclient.py:lineReceived,scrapy/xlib/tx/_newclient.py,lineReceived,28,7,4,2,0,7,15,0,3,0,4,0.0,0.00022861352269105013,0
scrapy_30_4d41cc0dc482_tests/test_selector_csstranslator.py_setUp_0,scrapy,30,4d41cc0dc4821da07d467b368528c61ce48a0df2,tests/test_selector_csstranslator.py:setUp,tests/test_selector_csstranslator.py,setUp,3,1,0,1,0,2,6,0,0,0,1,0.0,0.00024104802331017971,0
scrapy_30_4d41cc0dc482_tests/test_pipeline_files.py_test_file_not_expired_0,scrapy,30,4d41cc0dc4821da07d467b368528c61ce48a0df2,tests/test_pipeline_files.py:test_file_not_expired,tests/test_pipeline_files.py,test_file_not_expired,18,3,1,1,0,10,13,0,2,0,3,0.0,0.0002350313294622138,0
scrapy_31_5f02ef82e856_scrapy/http/cookies.py_get_header_1,scrapy,31,5f02ef82e8560242eb34b336f385addfdef3211d,scrapy/http/cookies.py:get_header,scrapy/http/cookies.py,get_header,2,1,0,3,1,2,4,0,0,0,1,0.0,0.00023340161099915855,1
scrapy_31_5f02ef82e856_scrapy/http/cookies.py_get_all_1,scrapy,31,5f02ef82e8560242eb34b336f385addfdef3211d,scrapy/http/cookies.py:get_all,scrapy/http/cookies.py,get_all,2,1,0,3,1,2,4,0,0,0,1,0.0,0.00023340161099915855,1
scrapy_31_5f02ef82e856_scrapy/http/cookies.py_header_items_1,scrapy,31,5f02ef82e8560242eb34b336f385addfdef3211d,scrapy/http/cookies.py:header_items,scrapy/http/cookies.py,header_items,5,1,0,1,1,3,4,0,0,0,1,0.0,0.00023340161099915855,1
scrapy_31_5f02ef82e856_scrapy/extensions/httpcache.py___init___0,scrapy,31,5f02ef82e8560242eb34b336f385addfdef3211d,scrapy/extensions/httpcache.py:__init__,scrapy/extensions/httpcache.py,__init__,5,1,0,2,0,3,15,0,0,0,1,0.0,0.00023416164569250688,0
scrapy_31_5f02ef82e856_tests/test_downloadermiddleware_httpcache.py__get_settings_0,scrapy,31,5f02ef82e8560242eb34b336f385addfdef3211d,tests/test_downloadermiddleware_httpcache.py:_get_settings,tests/test_downloadermiddleware_httpcache.py,_get_settings,11,1,0,2,1,2,14,1,0,0,2,0.0,0.0004828829990907561,0
scrapy_31_5f02ef82e856_scrapy/downloadermiddlewares/redirect.py_process_response_0,scrapy,31,5f02ef82e8560242eb34b336f385addfdef3211d,scrapy/downloadermiddlewares/redirect.py:process_response,scrapy/downloadermiddlewares/redirect.py,process_response,12,4,2,4,3,6,5,0,2,0,3,0.0,0.0002486023048661257,0
scrapy_31_5f02ef82e856_scrapy/signalmanager.py_connect_0,scrapy,31,5f02ef82e8560242eb34b336f385addfdef3211d,scrapy/signalmanager.py:connect,scrapy/signalmanager.py,connect,16,1,0,4,1,2,3,0,0,0,1,0.0,0.00025715269516629467,0
scrapy_31_5f02ef82e856_scrapy/xlib/tx/client.py_connectionLost_0,scrapy,31,5f02ef82e8560242eb34b336f385addfdef3211d,scrapy/xlib/tx/client.py:connectionLost,scrapy/xlib/tx/client.py,connectionLost,13,3,2,2,0,8,27,0,1,0,2,0.0,0.00023005230557084376,0
scrapy_31_5f02ef82e856_scrapy/xlib/tx/iweb.py_setETag_0,scrapy,31,5f02ef82e8560242eb34b336f385addfdef3211d,scrapy/xlib/tx/iweb.py:setETag,scrapy/xlib/tx/iweb.py,setETag,20,1,0,1,0,0,2,0,0,0,1,0.0,0.00023177296522769778,0
scrapy_31_5f02ef82e856_scrapy/shell.py_print_help_0,scrapy,31,5f02ef82e8560242eb34b336f385addfdef3211d,scrapy/shell.py:print_help,scrapy/shell.py,print_help,10,4,2,1,0,9,15,1,2,0,4,0.0,0.00048751755847084767,0
scrapy_31_5f02ef82e856_scrapy/xlib/tx/interfaces.py_joinGroup_0,scrapy,31,5f02ef82e8560242eb34b336f385addfdef3211d,scrapy/xlib/tx/interfaces.py:joinGroup,scrapy/xlib/tx/interfaces.py,joinGroup,7,1,0,2,0,0,2,0,0,0,1,0.0,0.00022714250175981913,0
scrapy_31_5f02ef82e856_scrapy/pipelines/media.py_media_to_download_0,scrapy,31,5f02ef82e8560242eb34b336f385addfdef3211d,scrapy/pipelines/media.py:media_to_download,scrapy/pipelines/media.py,media_to_download,3,1,0,3,0,0,9,0,0,0,1,0.0,0.00023973523344372817,0
scrapy_32_342cb622f1ea_scrapy/crawler.py___init___1,scrapy,32,342cb622f1ea93268477da557099010bbd72529a,scrapy/crawler.py:__init__,scrapy/crawler.py,__init__,5,1,0,2,0,5,17,0,1,0,2,0.0,0.00023728857898615914,1
scrapy_32_342cb622f1ea_scrapy/utils/datatypes.py_lists_0,scrapy,32,342cb622f1ea93268477da557099010bbd72529a,scrapy/utils/datatypes.py:lists,scrapy/utils/datatypes.py,lists,3,1,0,1,1,1,3,1,1,0,3,0.0,0.0002865812091798046,0
scrapy_32_342cb622f1ea_scrapy/core/downloader/handlers/ftp.py_dataReceived_0,scrapy,32,342cb622f1ea93268477da557099010bbd72529a,scrapy/core/downloader/handlers/ftp.py:dataReceived,scrapy/core/downloader/handlers/ftp.py,dataReceived,3,1,0,2,0,2,8,0,0,0,1,0.0,0.0002490389079953714,0
scrapy_32_342cb622f1ea_scrapy/xlib/tx/interfaces.py_setTcpKeepAlive_0,scrapy,32,342cb622f1ea93268477da557099010bbd72529a,scrapy/xlib/tx/interfaces.py:setTcpKeepAlive,scrapy/xlib/tx/interfaces.py,setTcpKeepAlive,8,1,0,1,0,0,2,0,0,0,1,0.0,0.00022924557303332936,0
scrapy_33_2d216771976c_scrapy/core/engine.py__next_request_from_scheduler_1,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/core/engine.py:_next_request_from_scheduler,scrapy/core/engine.py,_next_request_from_scheduler,16,2,1,2,2,13,11,1,3,0,5,0.0,0.00027777827399932064,1
scrapy_33_2d216771976c_scrapy/core/engine.py_close_spider_1,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/core/engine.py:close_spider,scrapy/core/engine.py,close_spider,46,2,1,3,3,35,11,2,1,0,4,0.0,0.0005741520536366986,1
scrapy_33_2d216771976c_scrapy/log.py_err_1,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/log.py:err,scrapy/log.py,err,9,2,0,3,0,6,4,0,0,0,1,0.0,0.00031285925199721435,1
scrapy_33_2d216771976c_scrapy/extensions/feedexport.py_close_spider_1,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/extensions/feedexport.py:close_spider,scrapy/extensions/feedexport.py,close_spider,15,2,1,2,2,6,18,0,0,0,1,0.0,0.000237253695967271,1
scrapy_33_2d216771976c_scrapy/pipelines/media.py_item_completed_1,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/pipelines/media.py:item_completed,scrapy/pipelines/media.py,item_completed,11,4,3,4,1,1,8,0,0,0,1,0.0,0.00024312424502371367,1
scrapy_33_2d216771976c_scrapy/utils/log.py_filter_1,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/utils/log.py:filter,scrapy/utils/log.py,filter,4,2,1,2,1,3,10,0,0,0,1,0.0,0.0002463263626908642,1
scrapy_33_2d216771976c_scrapy/core/engine.py__handle_downloader_output_1,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/core/engine.py:_handle_downloader_output,scrapy/core/engine.py,_handle_downloader_output,11,2,1,4,2,6,11,0,1,0,2,0.0,0.00023543916262255238,1
scrapy_33_2d216771976c_scrapy/utils/signal.py_send_catch_log_deferred_1,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/utils/signal.py:send_catch_log_deferred,scrapy/utils/signal.py,send_catch_log_deferred,24,3,1,4,2,12,5,0,0,0,1,0.0,0.00027898796289579973,1
scrapy_33_2d216771976c_scrapy/core/scraper.py_enqueue_scrape_1,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/core/scraper.py:enqueue_scrape,scrapy/core/scraper.py,enqueue_scrape,15,1,0,4,2,8,13,0,4,0,5,0.0,0.00023664885151903145,1
scrapy_33_2d216771976c_scrapy/pipelines/files.py_media_to_download_1,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/pipelines/files.py:media_to_download,scrapy/pipelines/files.py,media_to_download,36,4,1,3,5,11,19,0,2,0,3,0.0,0.0002379515934075474,1
scrapy_33_2d216771976c_scrapy/downloadermiddlewares/robotstxt.py__logerror_1,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/downloadermiddlewares/robotstxt.py:_logerror,scrapy/downloadermiddlewares/robotstxt.py,_logerror,5,2,1,4,0,1,5,0,0,0,1,0.0,0.00025358449606973873,1
scrapy_33_2d216771976c_scrapy/pipelines/media.py__process_request_1,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/pipelines/media.py:_process_request,scrapy/pipelines/media.py,_process_request,28,3,1,3,3,13,8,1,0,0,2,0.0,0.00037014157915401846,1
scrapy_33_2d216771976c_scrapy/core/scraper.py_handle_spider_error_1,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/core/scraper.py:handle_spider_error,scrapy/core/scraper.py,handle_spider_error,20,2,1,5,1,6,13,0,1,0,2,0.0,0.00023664885151903145,1
scrapy_33_2d216771976c_scrapy/core/scraper.py__log_download_errors_1,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/core/scraper.py:_log_download_errors,scrapy/core/scraper.py,_log_download_errors,19,5,3,5,1,5,13,0,0,0,1,0.0,0.00023664885151903145,1
scrapy_33_2d216771976c_scrapy/core/scraper.py__itemproc_finished_1,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/core/scraper.py:_itemproc_finished,scrapy/core/scraper.py,_itemproc_finished,21,3,2,5,2,11,13,0,0,0,1,0.0,0.00023664885151903145,1
scrapy_33_2d216771976c_tests/test_proxy_connect.py_test_https_connect_tunnel_error_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,tests/test_proxy_connect.py:test_https_connect_tunnel_error,tests/test_proxy_connect.py,test_https_connect_tunnel_error,5,2,1,1,0,4,13,0,1,0,2,0.0,0.00024312424502371367,0
scrapy_33_2d216771976c_tests/test_command_shell.py_test_request_replace_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,tests/test_command_shell.py:test_request_replace,tests/test_command_shell.py,test_request_replace,5,1,0,1,0,4,4,0,0,0,1,0.0,0.00025127508999464235,0
scrapy_33_2d216771976c_tests/test_utils_reqser.py_test_utf8_body_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,tests/test_utils_reqser.py:test_utf8_body,tests/test_utils_reqser.py,test_utf8_body,3,1,0,1,0,2,4,0,1,0,2,0.0,0.00024312424502371367,0
scrapy_33_2d216771976c_scrapy/extensions/spiderstate.py_from_crawler_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/extensions/spiderstate.py:from_crawler,scrapy/extensions/spiderstate.py,from_crawler,5,1,0,2,1,4,4,0,0,0,1,0.0,0.000259935362776254,0
scrapy_33_2d216771976c_scrapy/spiders/sitemap.py__parse_sitemap_0,scrapy,33,2d216771976cd7aedfb88ae97418c2d4dcc84917,scrapy/spiders/sitemap.py:_parse_sitemap,scrapy/spiders/sitemap.py,_parse_sitemap,22,11,6,2,1,13,6,0,2,0,3,0.0,0.00025127508999464235,0
